 id  | initial_value | is_fixed |         description          |  count  |        weight         
 140 |             0 | f        | f_naivefeature-rm_CSg        |     743 | -0.000243267847708109
 141 |             0 | f        | f_naivefeature-]_CSg         |     135 | -0.000264584613492381
 107 |             0 | f        | f_naivefeature-'_TSg         |     123 | -0.000337574902127702
 130 |             0 | f        | f_naivefeature-upp_CTSg      |       8 | -0.000366691432493807
  47 |             0 | f        | f_naivefeature--_CTSg        |      44 | -0.000408773498615437
 100 |             0 | f        | f_naivefeature-rn_T          |    3200 | -0.000653049065047584
 143 |             0 | f        | f_naivefeature-nn_TSg        |      84 | -0.000665172920390266
 139 |             0 | f        | f_naivefeature-nn_CTSg       |      20 | -0.000791197393597447
 177 |             0 | f        | f_char_1gram-â-CSg           |     506 |  -0.00106896892064273
 147 |             0 | f        | f_char_1gram-€-CSg           |     541 |  -0.00108146833428863
 124 |             0 | f        | f_naivefeature-rn_CTSg       |      25 |  -0.00112183236045572
 205 |             0 | f        | f_candgen_distance-5         |      55 |  -0.00132319462797008
 199 |             0 | f        | f_char_1gram-ﬂ-TSg           |     245 |   -0.0014133042766336
 201 |             0 | f        | f_char_1gram-„-C             |     242 |  -0.00186547768486166
 170 |             0 | f        | f_char_1gram-’-TSg           |      62 |  -0.00243354296849815
 123 |             0 | f        | f_naivefeature-fl_TSg        |      30 |  -0.00251503394265261
  88 |             0 | f        | f_naivefeature-rm_CTSg       |      61 |  -0.00327774357068014
 113 |             0 | f        | f_naivefeature-nn_CSg        |     457 |  -0.00331418388287904
  71 |             0 | f        | f_naivefeature-!_T           |     181 |  -0.00333948762119166
 138 |             0 | f        | f_naivefeature-fi_T          |    3011 |  -0.00342767957741535
  46 |             0 | f        | f_naivefeature-notascii_CSg  |    1143 |  -0.00356189614821964
  83 |             0 | f        | f_naivefeature-?_TSg         |      22 |  -0.00373426974802398
 174 |             0 | f        | f_char_1gram-ﬁ-TSg           |     393 |   -0.0038281591937406
  98 |             0 | f        | f_naivefeature-._CTSg        |     223 |  -0.00723631484527502
  57 |             0 | f        | f_naivefeature-]_TSg         |      75 |  -0.00735779082754464
  63 |             0 | f        | f_naivefeature-rm_TSg        |     132 |  -0.00774673142296373
  95 |             0 | f        | f_naivefeature-notascii_TSg  |    1696 |  -0.00775195633665425
 102 |             0 | f        | f_naivefeature-?_C           |     544 |  -0.00833558818584509
 105 |             0 | f        | f_naivefeature-[_C           |     825 |  -0.00836868498258556
  59 |             0 | f        | f_naivefeature-rn_CSg        |     713 |  -0.00863233015616229
 206 |             0 | f        | f_candgen_distance-4         |     337 |  -0.00874849860001246
 120 |             0 | f        | f_naivefeature-!_C           |    1264 |   -0.0100944380174712
  82 |             0 | f        | f_naivefeature-]_T           |    2036 |    -0.011402357738044
  40 |             0 | f        | f_naivefeature-,_CSg         |    6342 |   -0.0120172632794109
 137 |             0 | f        | f_naivefeature-'_CSg         |    2399 |   -0.0121800802057158
  32 |             0 | f        | f_2gram_each-4               |  347716 |   -0.0155926497775531
  75 |             0 | f        | f_naivefeature-upc_CSg       |     625 |   -0.0166979680811877
  78 |             0 | f        | f_naivefeature-]_C           |    1318 |   -0.0177284892790773
 118 |             0 | f        | f_naivefeature-upp_T         |    3412 |   -0.0244998758180679
 154 |             0 | f        | f_char_1gram-ﬂ-T             |    3219 |   -0.0307397374120207
 103 |             0 | f        | f_naivefeature-._CSg         |   10266 |   -0.0420646051690426
 122 |             0 | f        | f_naivefeature-"_C           |    3562 |   -0.0438727154652111
 157 |             0 | f        | f_char_1gram-»-C             |    5352 |    -0.045369278894586
 108 |             0 | f        | f_naivefeature-rm_T          |    3431 |   -0.0479510936411541
 145 |             0 | f        | f_naivefeature-nn_T          |    2269 |   -0.0566258107543849
 180 |             0 | f        | f_char_1gram-«-C             |    4859 |   -0.0575871410568997
 159 |             0 | f        | f_char_1gram-ﬁ-T             |    6016 |   -0.0871611907291561
  58 |             0 | f        | f_naivefeature-upp_C         |   22647 |    -0.106276986938208
  81 |             0 | f        | f_naivefeature-wl_CTSg       |    2713 |    -0.140467926883608
   7 |             0 | f        | f_ocr_bias-CTSg              |    3813 |    -0.154904793817727
  91 |             0 | f        | f_naivefeature-upc_C         |    9885 |    -0.164288606530141
  39 |             0 | f        | f_naivefeature-,_TSg         |    4688 |    -0.201606971406626
  61 |             0 | f        | f_naivefeature-wl_C          |  292332 |    -0.235460274439029
  96 |             0 | f        | f_naivefeature-._TSg         |    4506 |    -0.237168707952741
 144 |             0 | f        | f_naivefeature-wl_TSg        |    7706 |    -0.303684737879689
 203 |             0 | f        | f_candgen_distance-3         |   10391 |    -0.336143734488331
  51 |             0 | f        | f_naivefeature-'_C           |   37818 |    -0.360791900727226
