 id  | initial_value | is_fixed |        description         |  count  |        weight         
 217 |             0 | f        | f_char_1gram-@-CT          |       4 |    -0.104729608971071
 225 |             0 | f        | f_char_1gram-F-CT          |    3730 |     -0.10920938156197
 215 |             0 | f        | f_char_1gram-B-CT          |    4328 |    -0.115454816297928
 343 |             0 | f        | f_char_1gram-O-CT          |    2474 |    -0.117584887313137
  87 |             0 | f        | f_char_1gram-g-CT          |   30852 |    -0.122328807717779
 304 |             0 | f        | f_char_1gram-G-CT          |    2998 |    -0.123704916015185
  83 |             0 | f        | f_char_1gram-2-CT          |    5053 |    -0.142818921456454
 145 |             0 | f        | f_char_1gram-f-C           |   23932 |    -0.144944205555584
  14 |             0 | f        | f_naivefeature-]_T         |    2036 |    -0.145703628114036
 299 |             0 | f        | f_char_1gram-A-T           |   10782 |    -0.156938254590784
 185 |             0 | f        | f_char_1gram-y-CT          |    8709 |    -0.162063626472248
  92 |             0 | f        | f_char_1gram-S-CT          |    8214 |    -0.162689000528311
 117 |             0 | f        | f_char_1gram-—-T           |      16 |    -0.166467386862151
 110 |             0 | f        | f_char_1gram-a-T           |  133884 |    -0.171061276277781
 322 |             0 | f        | f_char_1gram-«-T           |      19 |    -0.180339078589339
 354 |             0 | f        | f_2gram_each-5             |  376268 |    -0.189686326972528
 236 |             0 | f        | f_char_1gram-C-CT          |    6472 |    -0.193804459975386
 111 |             0 | f        | f_char_1gram-“-T           |      39 |    -0.197334708037857
 353 |             0 | f        | f_2gram_each-7             |  320384 |    -0.202061923569626
 160 |             0 | f        | f_char_1gram-<-T           |      19 |    -0.208708900514133
 102 |             0 | f        | f_char_1gram-e-T           |  127017 |    -0.209551616473139
 261 |             0 | f        | f_char_1gram-E-CT          |    3697 |    -0.217292700826939
 165 |             0 | f        | f_char_1gram-*-C           |      45 |    -0.223079758656072
  35 |             0 | f        | f_naivefeature-nn_T        |    2269 |    -0.229288857535073
  11 |             0 | f        | f_naivefeature-,_T         |   96639 |    -0.239409069932468
  31 |             0 | f        | f_naivefeature-notascii_CT |      53 |    -0.245326792725269
 173 |             0 | f        | f_char_1gram-g-T           |   32127 |     -0.24602721844813
 141 |             0 | f        | f_char_1gram- -T           |     683 |    -0.263409581423461
